Date,Close,Volume,VIX_Close,Sentiment_Score,News_Volume,Target_Next_Day,Daily_Return,SMA_10,SMA_20,SMA_50,SMA_200,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Weighted_Sentiment
2020-08-07,310.6629638671875,57308300,22.209999084472656,0.19660501996922863,332,1,0.000718112628961709,304.54844970703124,301.68388671875,293.54928710937503,281.23063766479504,69.4090727560541,4.892832503623083,0.5599230844702916,4.3329094191527915,65.2728666297839
2020-08-10,311.5914611816406,44282100,22.1299991607666,0.23265943076089135,324,0,0.002988760883804842,305.69519653320316,302.646321105957,294.1543884277344,281.4172816467286,70.3743565516618,5.071374027990885,0.5907716870704744,4.48060234092041,75.38165556652879
2020-08-11,309.0193786621094,69601100,24.030000686645508,-0.38741711809997026,490,1,-0.008254663044286237,306.77509155273435,303.2907302856445,294.68530456542976,281.5888246154786,64.31962608415509,4.94828318053311,0.37414467169015975,4.5741385088429505,-189.83438786898543
2020-08-12,313.3277587890625,53774400,22.280000686645508,0.07808141322614459,222,0,0.013942103390428562,307.91904602050784,304.0145278930664,295.2556134033204,281.77628494262694,69.11327323531147,5.139142234042083,0.45200298015930596,4.687139253882777,17.3340737362041
2020-08-13,312.7613525390625,41816100,22.1299991607666,-0.4729293232799082,72,1,-0.0018077116824536388,309.1140777587891,304.7592178344726,295.7387854003906,281.9531391906738,67.82320208637013,5.184926552500258,0.3982298388939842,4.786696713606274,-34.05091127615339
2020-08-14,312.77069091796875,47260400,22.049999237060547,0.03216328330330376,319,1,2.9857841547409336e-05,310.0723358154297,305.461198425293,296.2373046875,282.1304518127441,67.83386262753035,5.162454917102366,0.30060656279687414,4.861848354305492,10.2600873737539
2020-08-17,313.76416015625,35481000,21.350000381469727,-0.23177957792494353,395,1,0.0031763501732386956,310.91916503906253,306.0921401977539,296.6081481933594,282.30847885131834,69.01017631318916,5.165268647213622,0.2427362343265047,4.922532412887118,-91.55293328035269
2020-08-18,314.44207763671875,38733900,21.510000228881836,-0.48206564537629726,104,0,0.0021605956528978343,311.7158569335938,306.7249450683594,296.9211791992188,282.4935993957519,69.82119955932083,5.162688563580787,0.19212492055493513,4.9705636430258515,-50.13482711913491
2020-08-19,313.1329345703125,68054200,22.540000915527344,0.0820144958737753,97,1,-0.004163383845589341,312.19128112792976,307.20639953613284,297.2525866699219,282.65932464599604,66.21723745221178,4.997400007704016,0.021469091742531532,4.975930915961484,7.955406099756203
2020-08-20,314.1077880859375,42207800,22.719999313354492,-0.14134518338130642,471,1,0.0031132257517489936,312.558056640625,307.91766357421875,297.63658813476565,282.82429962158193,67.56003405977373,4.888716091865206,-0.06977185927702312,4.958487951142229,-66.57358137259533
2020-08-21,315.2220764160156,55106600,22.540000915527344,-0.3900238480724061,78,1,0.0035474711941025916,313.0139678955078,308.7812088012695,298.3828985595704,282.99640045166007,69.07322128101553,4.836742109013528,-0.09739667370296079,4.934138782716489,-30.421860149647674
2020-08-24,318.41619873046875,48588700,22.3700008392334,0.20956185370049396,377,1,0.010132927080391596,313.6964416503906,309.69581909179686,299.12652832031256,283.18415222167965,72.96601184343356,4.995703963954895,0.04925214499072528,4.94645181896417,79.00481884508622
2020-08-25,319.530517578125,38463400,22.030000686645508,0.46137817952575355,489,1,0.00349956708263921,314.7475555419922,310.7613235473633,299.83993347167973,283.3725364685058,74.18672084365045,5.152207160500268,0.16460427322887838,4.98760288727139,225.6139297880935
2020-08-26,322.7340087890625,50790200,23.270000457763672,-0.15058580850803382,348,1,0.010025618946253756,315.6881805419922,311.8036132812501,300.5081353759767,283.5734632873535,77.352758542079,5.471658169942543,0.38724422613692333,5.08441394380562,-52.40386136079577
2020-08-27,323.4396667480469,58034100,24.469999313354492,-0.4607521884341137,53,1,0.0021865001511061077,316.7560119628907,312.9350448608399,301.21448608398447,283.7806161499023,77.99306496157921,5.715877023983637,0.5051704641424131,5.210706559841224,-24.419865987008027
2020-08-28,325.5289611816406,48588900,22.959999084472656,-0.49617641468802887,400,0,0.006459611013701849,318.03183898925784,314.05208740234383,301.9604058837892,283.99524261474596,79.81291746524046,6.008745744513533,0.6384313477378472,5.370314396775686,-198.47056587521155
2020-08-31,324.3496398925781,66099200,26.40999984741211,0.10310205547742968,451,1,-0.003622784543598434,319.0903869628907,315.00477600097656,302.71568420410165,284.203515472412,75.99288766134528,6.075648647858031,0.5642674008658766,5.511381246992155,46.49902702032078
2020-09-01,327.404541015625,54908700,26.1200008392334,0.39355396835410983,463,1,0.009418543285753644,320.3866333007812,316.0512451171875,303.49528991699225,284.42500518798823,78.82072461495885,6.3025231073269765,0.6329134882678566,5.66960961905912,182.21548734795286
2020-09-02,332.1400451660156,69540000,26.56999969482422,-0.3235319003395868,144,0,0.014463770525909192,322.28734436035154,317.2393127441406,304.34304748535163,284.65992919921865,82.30102214588666,6.786211141901333,0.8932812182737697,5.892929923627563,-46.5885936489005
2020-09-03,320.7096862792969,148011100,33.599998474121094,-0.3378527200852882,121,0,-0.03441427510195416,322.9475341796875,317.75279541015624,305.1100231933595,284.8366497802733,57.66796833275379,6.176009763303625,0.22646387174084914,5.949545891562776,-40.880179130319874
2020-09-04,318.09124755859375,139156300,30.75,-0.46345386567342706,363,0,-0.008164513991082867,323.23445129394537,318.12420959472655,305.76408874511725,285.0006893920897,53.702667710693525,5.418671579978138,-0.4246994492677105,5.843371029245849,-168.23375323945402
2020-09-08,309.4000549316406,114465300,31.459999084472656,-0.36999265206895926,134,1,-0.027322954320999293,322.33283691406257,318.01463928222654,306.3799005126954,285.1265779113769,43.1073411318039,4.070249698812631,-1.4184970643465737,5.488746763159205,-49.57901537724054
2020-09-09,315.5098876953125,91462300,28.809999465942383,0.41926168488318405,107,0,0.019747355135479205,321.9307739257813,318.3391647338868,307.03600891113285,285.2853018188476,50.500853873051135,3.454803263675956,-1.6271547995866005,5.081958063262556,44.86100028250069
2020-09-10,310.0315246582031,90569500,29.709999084472656,0.06541172300641962,208,1,-0.017363522509950102,320.6605255126954,318.1743530273438,307.51012512207035,285.41347915649413,44.8702007192416,2.4962244951393586,-2.068586854498558,4.564811349637917,13.605638385335281
2020-09-11,310.1893310546875,84680200,26.8700008392334,-0.2855333247380132,444,1,0.0005090011303152675,319.33549194335944,318.04575195312503,307.9472851562501,285.531424407959,45.06022339159707,1.7293427850921717,-2.268374851636596,3.9977176367287677,-126.77679618367786
2020-09-14,314.27496337890625,65605700,25.850000381469727,0.30324451239764216,340,1,0.013171414730245523,318.2100921630859,318.12096557617184,308.4344000244141,285.6665510559082,49.87719148104777,1.43472131408015,-2.0503970581188944,3.4851183721990444,103.10313421519834
2020-09-15,315.8627624511719,52920900,25.59000015258789,0.12968441052916957,93,0,0.005052260782069551,317.3614044189453,318.225895690918,308.863758544922,285.80321472167975,51.651349045101,1.3142044600596137,-1.7367311297115449,3.0509355897711585,12.06065017921277
2020-09-16,314.60919189453125,82096000,26.040000915527344,-0.08282940369491554,273,0,-0.003968719031368639,316.081869506836,318.23425140380857,309.32877136230474,285.93896087646493,50.14231481472198,1.1048058039860393,-1.5569038286280956,2.661709632614135,-22.612427208711942
2020-09-17,311.8421325683594,91523300,26.459999084472656,-0.46299538866335765,254,0,-0.008795227213512224,314.05207824707037,318.169711303711,309.69387390136717,286.07308135986335,46.88607998573368,0.7074225710259725,-1.56342964927053,2.2708522202965025,-117.60082872049284
2020-09-18,308.2520446777344,105877900,25.829999923706055,-0.3407027566574141,229,0,-0.011512517122226895,312.80631408691414,317.8769241333008,310.0206024169923,286.1988085937501,42.98570233998723,0.10163185796153584,-1.7353762898679734,1.8370081478295093,-78.02093127454783
2020-09-21,304.82135009765625,99450800,27.780000686645508,0.14496334851894177,92,1,-0.011129511188367913,311.4793243408203,317.35688781738287,310.21910339355475,286.298648223877,39.595898295159884,-0.6478223351060706,-1.987864386348464,1.3400420512423934,13.336628063742642
2020-09-22,307.92572021484375,63612100,26.860000610351562,0.27190249069648253,372,0,0.010184227962355408,311.33189086914064,316.83236389160163,310.53076232910155,286.41144897460947,43.90651226265615,-0.9799768948552128,-1.856015156878085,0.8760382620228723,101.14772653909151
2020-09-23,300.7846374511719,93112200,28.579999923706055,0.46194327676855507,426,1,-0.02319092656076094,309.85936584472654,315.895069885254,310.62383117675785,286.47551147460945,37.31053133622211,-1.7987031448107587,-2.139793125466905,0.34108998065614615,196.78783590340447
2020-09-24,301.58642578125,76681300,28.510000228881836,-0.1720986290718709,292,1,0.0026656558555397947,309.0148559570313,314.8376907348634,310.6785235595703,286.548109741211,38.42895746877489,-2.3556969707832423,-2.1574295611515106,-0.1982674096317315,-50.2527996889863
2020-09-25,306.4621276855469,71069400,26.3799991607666,0.05698077783518163,229,1,0.016166847999430134,308.6421356201172,313.9888137817384,310.85041503906245,286.64668731689466,44.87008818503497,-2.376297714199211,-1.7424242436539834,-0.6338734705452275,13.048598124256593
2020-09-28,311.55218505859375,64584600,26.190000534057617,0.15729466202503128,239,0,0.016609091020439726,308.3698577880859,313.28997497558595,311.10683715820306,286.76664550781265,50.67173947946974,-1.9593131191486464,-1.0603517188827352,-0.8989614002659112,37.593424223982474
2020-09-29,309.8555908203125,51304000,26.270000457763672,0.4552005102354938,224,1,-0.00544561816493816,307.769140625,312.5652725219727,311.2810424804687,286.86572845459,48.82728928508649,-1.7456282831269618,-0.6773335062888404,-1.0682947768381215,101.9649142927506
2020-09-30,312.204833984375,104081100,26.3700008392334,0.04301545603188961,267,1,0.007581735600907136,307.5287048339844,311.8052871704102,311.48941955566414,286.97568832397474,51.461912112490566,-1.3709141759126169,-0.24209551925959616,-1.1288186566530207,11.485126760514525
2020-10-01,314.20916748046875,88698700,26.700000762939453,-0.0025434323100449463,102,0,0.006419931012964675,307.7654083251953,310.9087432861329,311.7035260009766,287.08570114135756,53.654294097482214,-0.9018219420715354,0.1815973716651882,-1.0834193137367236,-0.2594300956245845
2020-10-02,311.2259216308594,89431100,27.6299991607666,0.2315854761544125,466,1,-0.009494458336562706,308.0627960205078,310.434555053711,311.9303942871093,287.18047775268576,50.031988638166595,-0.7620020894062804,0.2571337794643547,-1.0191358688706351,107.91883188795622
2020-10-05,316.744873046875,45713100,27.959999084472656,-0.06400762098455981,293,0,0.017732942638889693,309.25514831542966,310.36723632812505,312.30626831054684,287.3027574157717,55.95604407000095,-0.20351460368254948,0.6524970121504686,-0.8560116158330181,-18.754232948476023
2020-10-06,312.2420959472656,90128900,29.479999542236328,-0.42225993668719264,491,1,-0.014215785266847858,309.68678588867186,310.5093383789063,312.54863037109374,287.3965328979494,50.67709666717527,-0.12282982248689223,0.5865454346769008,-0.709375257163793,-207.3296289134116
2020-10-07,317.67718505859375,56999600,28.059999465942383,0.33268715546268546,461,1,0.017406650742717522,311.37604064941405,310.6177032470703,312.93776550292966,287.5110504150392,56.06502288152077,0.3753528818890004,0.8677825112422348,-0.49242962935323437,153.368778668298
2020-10-08,320.49261474609375,45242500,26.360000610351562,0.09170964136514836,421,1,0.008862549216370974,313.2666595458984,311.14075775146483,313.309853515625,287.6373934936525,58.588594735892656,0.9859821224184202,1.1827294014173237,-0.19674727899890346,38.60975901472746
2020-10-09,323.3547058105469,59528600,25.0,-0.06733474823985064,307,1,0.008930287104183643,314.9559173583984,311.7990264892578,313.7607269287109,287.7780009460451,61.038580109285675,1.6814740382605464,1.5025770538075598,0.17889698445298652,-20.671767709634146
2020-10-12,328.556640625,80388500,25.06999969482422,0.48885380038289405,441,0,0.01608739480507504,316.6563629150391,312.51311035156243,314.2680975341797,287.93675994873064,65.08208496189096,2.622182173611691,1.9546281513269634,0.6675540222847274,215.58452596885627
2020-10-13,326.41241455078125,73255500,26.06999969482422,-0.4796199599883303,386,0,-0.006526199166572599,318.3120452880859,313.0405929565429,314.6904284667968,288.08516571044936,62.21583237797589,3.1582724256031156,1.9925747226547106,1.165697702948405,-185.1333045554955
2020-10-14,324.3614807128906,57727900,26.399999618530273,0.3103981116917819,351,0,-0.0062832592954933375,319.5277099609375,313.5282073974609,315.0481549072265,288.23149642944355,59.515906653897495,3.3786871895184163,1.770391589256009,1.6082956002624074,108.94973720381545
2020-10-15,323.96063232421875,60357700,26.969999313354492,-0.3160956657139884,275,0,-0.00123580761744857,320.5028564453125,314.13413238525385,315.35979370117184,288.3722386169436,58.97720505655343,3.4808967520136775,1.498080921401016,1.9828158306126615,-86.92630807134681
2020-10-16,323.7648620605469,89501900,27.40999984741211,0.1344038537806077,410,0,-0.0006043026347595237,321.7567504882812,314.90977325439445,315.62629028320305,288.49816970825214,58.69776539640494,3.5056901289234474,1.2182994386486286,2.287390690274819,55.10558005004916
2020-10-19,318.84259033203125,68425600,29.18000030517578,-0.31317669749415344,104,1,-0.015203230199808182,321.9665222167969,315.6108352661132,315.7898828124999,288.610794067383,52.02345240338736,3.0925044016757397,0.6440909691207368,2.448413432555003,-32.57037653939196
2020-10-20,320.1197204589844,60051900,29.350000381469727,0.30259994135335366,271,0,0.004005519230110277,322.7542846679688,316.22053527832026,315.9604479980468,288.7241514587404,53.50080672759474,2.835420501262206,0.3096056549657624,2.5258148462964436,82.00458410675884
2020-10-21,319.5137023925781,63575000,28.649999618530273,-0.25613247724241983,187,1,-0.0018930981994403906,322.9379364013672,317.15698852539055,316.1703344726562,288.83866088867205,52.67196745549533,2.553345685085162,0.02202467103097483,2.5313210140541873,-47.89677324433251
2020-10-22,321.266357421875,55399300,28.110000610351562,-0.33362975118630545,131,1,0.005485382993507537,323.01531066894535,318.14098510742184,316.3291064453124,288.95402923584,54.85047338570736,2.4430618777669224,-0.07060730902981227,2.5136691867967347,-43.705497405406014
2020-10-23,322.3570861816406,49143900,27.549999237060547,0.39173166586321995,345,0,0.003395091750404866,322.91554870605466,318.9357330322265,316.52102111816396,289.06474182128915,56.201622625615535,2.4158257260571077,-0.0782747685917018,2.4941004946488095,135.14742472281088
2020-10-26,316.3999938964844,91473000,32.459999084472656,-0.03071922532305793,469,0,-0.018479793187482718,321.6998840332031,319.1781234741211,316.59360717773427,289.14998855590824,47.78984160989352,1.8917464422713124,-0.4818832419019978,2.37362968417331,-14.407316676514169
2020-10-27,315.3092346191406,65994100,33.349998474121094,0.29033742406576146,326,0,-0.0034474061263749523,320.5895660400391,319.4508056640625,316.6245086669921,289.2194877624512,46.419837131460575,1.3725725147049843,-0.800845735574661,2.1734182502796453,94.65000024543824
2020-10-28,304.5322570800781,127094300,40.279998779296875,-0.06364110014758961,193,1,-0.034179073607152444,318.6066436767578,319.06717681884766,316.4263122558593,289.2373994445801,35.570004068487016,0.09046855107726515,-1.6663597593619042,1.7568283104391693,-12.282732328484796
2020-10-29,307.6274108886719,90597700,37.59000015258789,0.41612625032847506,270,0,0.010163632050905758,316.97332153320315,318.73808898925785,316.3162017822264,289.2673864746094,39.91375065400921,-0.668152980436389,-1.9399850327004466,1.2718320522640576,112.35408758868826
2020-10-30,304.4204406738281,120287300,38.02000045776367,-0.3301791821699884,493,1,-0.010424851951844838,315.03887939453125,318.39781494140624,316.1224548339843,289.2687939453125,37.12123170431892,-1.5107269840265758,-2.226047229032507,0.715320245005931,-162.7783368098043
2020-11-02,307.83251953125,86068300,37.130001068115234,0.17766789597080768,279,1,0.011208442014830844,313.9378723144531,317.952197265625,315.9746636962889,289.2825280761718,41.78778798600526,-1.8814584228965714,-2.077422934322002,0.1959645114254306,49.56934297585534
2020-11-03,313.267578125,93294200,35.54999923706055,0.3391717691730646,234,1,0.017655894841864583,313.2526580810547,318.0034713745117,315.87169128417963,289.32642440795894,48.3618394523287,-1.7169104780893463,-1.5302999916118214,-0.18661048647752476,79.36619398649711
2020-11-04,320.2688903808594,126959700,29.56999969482422,-0.020602674508661156,455,1,0.022349303741435067,313.3281768798828,318.13305664062506,315.88645874023433,289.40514343261714,55.35608911035696,-1.0099159769542894,-0.6586443923814117,-0.35127158457287766,-9.374216901440827
2020-11-05,326.5149841308594,82039700,27.579999923706055,0.13596894149926908,267,0,0.019502655230023258,313.8530395507813,318.43417510986336,315.9620782470702,289.51334686279296,60.496728763534506,0.05376999660683168,0.3240332649437675,-0.2702632683369358,36.30370738030484
2020-11-06,326.4404296875,74973000,24.860000610351562,-0.30289503357207526,315,1,-0.00022833391110010925,314.2613739013672,318.588461303711,316.0220935058593,289.63473403930664,60.407317096150365,0.8805820716177095,0.9206762719637163,-0.04009420034600675,-95.4119355752037
2020-11-09,330.54241943359375,172304200,25.75,0.2758640993789303,85,0,0.01256581407523738,315.6756164550781,318.6877502441406,316.1223626708983,289.80084838867185,63.595364098838054,1.8455584398005271,1.5085221121172272,0.33703632768330005,23.448448447209074
2020-11-10,330.0576171875,85552000,24.799999237060547,0.3283667785809594,298,1,-0.0014666869290921314,317.15045471191405,318.87001037597656,316.2365222167968,289.94896057128904,62.95021258399322,2.541888367437082,1.7638816318030255,0.7780067356340564,97.8533000171259
2020-11-11,332.5095520019531,58649000,23.450000762939453,-0.23702354497346734,311,0,0.007428808446678703,319.9481842041016,319.2774139404297,316.3386224365234,290.11057327270504,64.89017750641064,3.254074553861585,1.980854254582023,1.2732202992795623,-73.71432248674834
2020-11-12,329.2839050292969,67546200,25.350000381469727,0.4529282759312838,206,1,-0.009700915216526829,322.1138336181641,319.5435775756836,316.28149963378905,290.2511865234375,60.40890150093171,3.517655145932565,1.795547877322402,1.722107268610163,93.30322484184447
2020-11-13,333.8425598144531,62892200,23.100000381469727,0.39853666747238603,302,1,0.013844146997560314,325.0560455322266,320.0474624633789,316.54415710449223,290.4419351196289,64.17438649729934,4.047730291858954,1.860498418599033,2.1872318732599214,120.35807357666059
2020-11-16,338.0097351074219,74541100,22.450000762939453,-0.19567497033226777,443,0,0.01248245668642367,328.07376708984384,321.0058197021485,316.9425268554688,290.64253662109377,67.24154698900567,4.749327591475549,2.0496765745725014,2.699651016903047,-86.68401185719462
2020-11-17,336.1919250488281,66111000,22.709999084472656,0.16988429452349263,142,0,-0.0053779813709093904,330.3662017822266,321.80942993164064,317.4783642578126,290.8113485717774,64.64170424895788,5.099878205116681,1.9201817505709071,3.179696454545774,24.123569822335952
2020-11-18,332.1459045410156,70591300,23.84000015258789,0.36796765408506515,374,1,-0.012034853327380968,331.55390319824215,322.4410400390625,317.81108459472665,290.94246780395514,59.15900406490408,4.993648380934644,1.4511615411110954,3.5424868398235487,137.61990262781435
2020-11-19,333.5442810058594,59940900,23.110000610351562,0.21833114322066738,235,0,0.004210127072848069,332.25683288574214,323.05493621826173,318.2813397216798,291.07543243408213,60.4088612823643,4.9650636112532425,1.138061417143755,3.8270021941094874,51.30781865685683
2020-11-20,331.2602233886719,70417300,23.700000762939453,-0.09159170965062113,429,1,-0.006847839244311205,332.7388122558594,323.5000930786133,318.70275756835946,291.2051562500001,57.32310637814248,4.703882188493594,0.7015039955072853,4.002378192986309,-39.292843440116464
2020-11-23,333.2459411621094,63230600,22.65999984741211,0.057472891951656946,392,1,0.005994434686797945,333.00916442871096,324.34239044189457,319.08217712402353,291.3334123229982,59.27097620721767,4.604052210269572,0.48133921382660994,4.122712996442962,22.529373645049525
2020-11-24,338.61572265625,62415900,21.639999389648438,-0.030598717726722402,200,0,0.016113569081786627,333.86497497558594,325.50771484375,319.53723632812506,291.4858518981936,64.04952026708625,4.901728646119295,0.6232125197410667,4.2785161263782285,-6.11974354534448
2020-11-25,338.0937194824219,45330900,21.25,-0.250532984566888,483,1,-0.0015415798467162123,334.42339172363285,327.1857879638672,320.0069268798829,291.6257554626466,63.27236662628929,5.037449490583754,0.6071466913644201,4.430302799219334,-121.0074315458069
2020-11-27,339.0353088378906,28514100,20.84000015258789,-0.3969340364465904,459,0,0.002784995109965882,335.3985321044922,328.7561828613281,320.55079040527346,291.7720214843751,64.11811150568094,5.1614891949099615,0.5849491165525018,4.57654007835746,-182.192722728985
2020-11-30,337.5343017578125,83872700,20.56999969482422,-0.14044648245871671,321,1,-0.0044272883707101585,335.76770629882816,330.41187591552733,321.136435546875,291.90830108642587,61.67976713391676,5.080112453223023,0.40285789989245036,4.677254553330573,-45.08332086924806
2020-12-01,341.2261047363281,74231400,20.770000457763672,-0.480224591552038,411,1,0.01093756385436806,336.08934326171874,332.08155517578126,321.8645306396484,292.0670373535157,65.18649839874391,5.252965529068149,0.46056878059006046,4.7923967484780885,-197.3723071278876
2020-12-02,341.9439697265625,45927000,21.170000076293945,0.299446600085131,271,0,0.0021037809835477983,336.6645477294922,333.51537475585934,322.5448956298828,292.2219642639161,65.84108535951383,5.3857944563265505,0.4747181662787696,4.911076290047781,81.15002862307051
2020-12-03,341.8507080078125,62882000,21.280000686645508,-0.2546868857129332,151,1,-0.0002727397673500942,337.6350280761719,334.59446563720695,323.36621704101555,292.38281234741225,65.66833420165773,5.421046447909873,0.4079761262896735,5.0130703216202,-38.45771974265291
2020-12-04,344.7966613769531,50749900,20.790000915527344,-0.49285977624997646,152,0,0.008617660575602093,338.76026611328126,335.5085494995117,324.2304217529296,292.5743367004396,68.48150793381612,5.621892049703945,0.4870573824669959,5.134834667236949,-74.91468598999643
2020-12-07,344.0881652832031,48944300,21.299999237060547,0.4342906147822242,305,1,-0.0020548229525211292,340.0430603027344,336.3909362792969,324.9829425048827,292.81314270019544,67.0583573238337,5.65866436215282,0.4190637559326964,5.239600606220123,132.4586375085784
2020-12-08,345.09503173828125,42458900,20.68000030517578,-0.4687933277796674,353,0,0.0029261874038863933,341.2279693603516,337.1185668945312,325.6537994384765,293.1018800354005,68.07377385476912,5.70330820607586,0.37096607988458885,5.332342126191271,-165.4840447062226
2020-12-09,341.9997863769531,74098300,22.270000457763672,-0.09332628411109112,266,0,-0.00896925506500934,341.56637573242193,337.71567535400385,326.29668334960934,293.3804258728028,61.7702127478651,5.426376451481474,0.07522746023216165,5.351148991249312,-24.824791573550236
2020-12-10,341.88800048828125,57735400,22.520000457763672,0.39064874699707874,295,0,-0.0003268595277678976,341.94580383300786,338.1845977783203,326.8903466796875,293.7227012634277,61.54854601350107,5.138650687372603,-0.16999864310136736,5.308649330473971,115.24138036413822
2020-12-11,341.4871520996094,57698600,23.309999465942383,-0.27780795416155923,372,0,-0.001172455272192563,342.1909881591797,338.7947601318359,327.4359063720703,294.06871719360356,60.707267201721535,4.8226878874801855,-0.38876915439502824,5.211457041875214,-103.34455894810003
2020-12-14,339.9582214355469,69216200,24.719999313354492,-0.17660755155889873,492,1,-0.004477271413176109,342.4333801269531,339.10054321289067,328.010552368164,294.34812988281254,57.4800258895168,4.398213300260636,-0.6505949932916621,5.048808293552298,-86.89091536697818
2020-12-15,344.5541687011719,63865300,22.889999389648438,0.19927438045320434,143,1,0.013519153165990838,342.7661865234375,339.4277648925782,328.5667382812499,294.6911914062501,63.72303087798406,4.382153923483088,-0.5333234960553686,4.9154774195384565,28.49623640480822
2020-12-16,345.09503173828125,58420500,22.5,-0.4386542961877744,377,1,0.0015697474772928821,343.0812927246094,339.8729202270508,329.2237969970703,294.97896362304687,64.38573792647027,4.362778483971056,-0.44215914845392046,4.804937632424976,-165.37266966279094
2020-12-17,347.0246887207031,64119500,21.93000030517578,0.03464254898137642,260,0,0.005591668395519944,343.59869079589845,340.6168594360352,329.81074707031246,295.32417541503906,66.72151623627117,4.451812773732115,-0.2824998869542892,4.734312660686404,9.00706273515787
2020-12-18,345.6391296386719,136542300,21.56999969482422,0.22601470620505448,441,0,-0.003992681578763424,343.6829376220703,341.2216018676758,330.31367736816406,295.68543640136716,63.50105391930266,4.360307144935746,-0.29920441260052666,4.659511557536272,99.67248543642903
2020-12-21,344.4032897949219,96386700,25.15999984741211,0.3126087910295817,497,0,-0.0035755206450205357,343.7144500732422,341.87875518798825,330.7346490478516,296.14726860046386,60.6873876460636,4.1403390762071695,-0.41533798506328257,4.555677061270452,155.36656914170212
2020-12-22,343.82281494140625,47949000,24.229999542236328,0.3771054546084549,223,1,-0.0016854509544936835,343.5872283935547,342.40759887695316,331.03997253417975,296.540990371704,59.3570260899998,3.8745103836042176,-0.544933342132988,4.419443725737206,84.09451637768544
2020-12-23,344.1318054199219,46201400,23.309999465942383,-0.37918497103093673,50,1,0.0008986910265633696,343.80043029785156,342.6834030151368,331.39436035156257,297.0008677673339,59.86143122094802,3.6467348890122366,-0.6181670693799752,4.264901958392212,-18.959248551546835
2020-12-24,345.4706115722656,26457900,21.530000686645508,-0.41771822704586004,103,1,0.0038903877271967424,344.15869140625,343.052247619629,331.81654296875007,297.58806694030756,62.058605909812506,3.5335194237609358,-0.5851060277050211,4.118625451465957,-43.02497738572358
2020-12-28,348.4385681152344,39000400,21.700000762939453,0.05519026106258529,366,0,0.008591053604998011,344.8538330078125,343.52241058349614,332.30610168457036,298.0926387023925,66.44389984333644,3.6413098869061287,-0.3818524516478625,4.023162338553991,20.199635548906215
2020-12-29,347.7737731933594,53680500,23.079999923706055,0.23813818167678813,171,1,-0.001907925765712415,345.6353881835937,344.03438415527353,332.7862799072266,298.72931137084953,64.64165928579229,3.6312326219625106,-0.3135437732731847,3.9447763952356953,40.72162906673077
2020-12-30,348.26995849609375,49455300,22.770000457763672,-0.23574569767235987,269,1,0.0014267473311120327,346.0069671630859,344.3865768432618,333.3748272705078,299.3089553070068,65.39609738315608,3.621537494125562,-0.2585911208881071,3.880128615013669,-63.4155926738648
2020-12-31,350.0394592285156,78520700,22.75,-0.1136166480777362,335,0,0.005080830801665881,346.50140991210935,344.79135131835943,333.9732220458984,299.9562673187255,68.01695304888436,3.7138272672769403,-0.13304107818938338,3.8468683454663237,-38.061577106041625
2021-01-04,345.2740173339844,110210800,26.969999313354492,0.24349848343811953,107,1,-0.013614013417328041,346.32634277343755,344.96251678466797,334.4884283447265,300.57740844726555,55.76704633665271,3.3636620407830833,-0.3865650437465926,3.750227084529676,26.05433772787879
2021-01-05,347.6519775390625,66426200,25.34000015258789,-0.34075588222267517,317,1,0.0068871681206694735,346.5276275634766,345.10528259277345,335.01614074707027,301.2580682373046,59.67029927230334,3.240678565835026,-0.4076388149557202,3.648317380790746,-108.01961466458803
2021-01-06,349.73046875,107997700,25.06999969482422,-0.458937856386455,319,1,0.0059786549343128215,347.0603454589844,345.3873977661133,335.56360839843745,301.9761613464355,62.76330139121134,3.273198748262928,-0.3000949060222551,3.573293654285183,-146.40117618727916
2021-01-07,354.9264831542969,68766800,22.3700008392334,0.4787730834811913,433,1,0.01485719680892661,348.17071228027345,345.8789703369141,336.3341381835936,302.62686248779295,69.13588915827303,3.6758729889892834,0.08206346776327988,3.5938095212260035,207.30874514735584
2021-01-08,356.94879150390625,71677200,21.559999465942383,0.28259172863277304,308,0,0.005697823198868468,349.4524108886719,346.62642059326174,337.166929321289,303.2708496856689,71.20162307228303,4.1107919577438565,0.4135859492142826,3.697206008529574,87.0382524188941
2021-01-11,354.54266357421875,51034700,24.079999923706055,-0.4138767653255506,441,1,-0.006740821056011814,350.35961608886726,347.2591537475586,338.16713745117175,303.8361978149414,65.57777822142941,4.21275197639136,0.41243677428942815,3.8003152021019315,-182.5196535085678
2021-01-12,354.6175537109375,52547700,23.329999923706055,-0.09592794788640424,310,1,0.0002112302535435262,350.9775146484376,347.9156738281251,339.1069403076171,304.43788261413573,65.668670011768,4.250600754313382,0.36022844176916013,3.8903723125442218,-29.737663844785313
2021-01-13,355.5726318359375,45303600,22.209999084472656,-0.37116269529336465,405,0,0.002693262403413055,351.7574005126953,348.6963943481445,340.1299841308593,305.0063009643555,66.87011701813147,4.308003028989447,0.3341045731561798,3.973898455833267,-150.3208915938127
2021-01-14,354.327392578125,49989100,23.25,-0.011076444510055183,127,0,-0.0035020672186802937,352.36314392089844,349.1850555419922,341.0598815917968,305.5865200042724,63.73818536920371,4.204546944092613,0.184518790607477,4.020028153485136,-1.4067084527770084
